timestamp;x;y;theta
1582563296110;0.7269;0.5912;-135.60000000000815
1582563296128;0.7269;0.5912;-135.60000000000815
1582563296146;0.7269;0.5912;-135.60000000000815
1582563296168;0.7269;0.5912;-135.60000000000815
1582563296188;0.7269;0.5912;-135.60000000000815
1582563296210;0.7269;0.5912;-135.60000000000815
1582563296230;0.7269;0.5912;-135.60000000000815
1582563296247;0.7269;0.5912;-135.60000000000815
1582563296271;0.7269;0.5912;-135.60000000000815
1582563296288;0.7269;0.5912;-135.60000000000815
1582563296308;0.7269;0.5912;-135.60000000000815
1582563296328;0.7269;0.5912;-135.60000000000815
1582563296347;0.7269;0.5912;-135.60000000000815
1582563296367;0.7269;0.5912;-135.60000000000815
1582563296388;0.7269;0.5912;-135.60000000000815
1582563296408;0.7269;0.5912;-135.60000000000815
1582563296428;0.7269;0.5912;-135.60000000000815
1582563296448;0.7269;0.5912;-135.60000000000815
1582563296468;0.7269;0.5912;-135.60000000000815
1582563296488;0.7269;0.5912;-135.60000000000815
1582563296508;0.7269;0.5912;-135.60000000000815
1582563296528;0.7269;0.5912;-135.60000000000815
1582563296547;0.7269;0.5912;-135.60000000000815
1582563296568;0.7269;0.5912;-135.60000000000815
1582563296587;0.7269;0.5912;-135.60000000000815
1582563296607;0.7269;0.5912;-135.60000000000815
1582563296627;0.7269;0.5912;-135.60000000000815
1582563296647;0.7269;0.5912;-135.60000000000815
1582563296668;0.7269;0.5912;-135.60000000000815
1582563296687;0.7269;0.5912;-135.60000000000815
1582563296708;0.7269;0.5912;-135.60000000000815
1582563296729;0.7269;0.5912;-135.60000000000815
1582563296748;0.7269;0.5912;-135.60000000000815
1582563296768;0.7269;0.5912;-135.60000000000815
1582563296787;0.7269;0.5912;-135.60000000000815
1582563296807;0.7269;0.5912;-135.60000000000815
1582563296827;0.7269;0.5912;-135.60000000000815
1582563296848;0.7269;0.5912;-135.60000000000815
1582563296867;0.7269;0.5912;-135.60000000000815
1582563296888;0.7269;0.5912;-135.60000000000815
1582563296908;0.7269;0.5912;-135.60000000000815
1582563296928;0.7269;0.5912;-135.60000000000815
1582563296947;0.7269;0.5912;-135.60000000000815
1582563296967;0.7269;0.5912;-135.60000000000815
1582563296987;0.7269;0.5912;-135.60000000000815
1582563297007;0.7269;0.5912;-135.60000000000815
1582563297028;0.7269;0.5912;-135.60000000000815
1582563297047;0.7269;0.5912;-135.60000000000815
1582563297068;0.7269;0.5912;-135.60000000000815
1582563297088;0.7269;0.5912;-135.60000000000815
1582563297107;0.7269;0.5912;-135.60000000000815
1582563297128;0.7269;0.5912;-135.60000000000815
1582563297147;0.7269;0.5912;-135.60000000000815
1582563297168;0.7269;0.5912;-135.60000000000815
1582563297187;0.7269;0.5912;-135.60000000000815
1582563297207;0.7269;0.5912;-135.60000000000815
1582563297226;0.7269;0.5912;-135.60000000000815
1582563297247;0.7269;0.5912;-135.60000000000815
1582563297273;0.7269;0.5912;-135.60000000000815
1582563297287;0.7269;0.5912;-135.60000000000815
1582563297309;0.7269;0.5912;-135.60000000000815
1582563297328;0.7269;0.5912;-135.60000000000815
1582563297348;0.7269;0.5912;-135.60000000000815
1582563297368;0.7269;0.5912;-135.60000000000815
1582563297387;0.7269;0.5912;-135.60000000000815
1582563297408;0.7269;0.5912;-135.60000000000815
1582563297427;0.7269;0.5912;-135.60000000000815
1582563297448;0.7269;0.5912;-135.60000000000815
1582563297468;0.7269;0.5912;-135.60000000000815
